hour_bucket,site,pred_utilization,price_multiplier,dynamic_tariff,baseline_tariff,pricing_action
2018-06-28 00:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 01:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 02:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 03:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 04:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 05:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 06:00:00-07:00,caltech,0.1108485996799268,0.8108485996799267,12.1627289951989,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 07:00:00-07:00,caltech,0.3096919410150899,1.0,15.0,15.0,HOLD (balanced demand)
2018-06-28 08:00:00-07:00,caltech,0.9382538065843613,1.3456345164609032,20.184517746913546,15.0,"SURGE (high demand - raise price, relieve congestion)"
2018-06-28 09:00:00-07:00,caltech,0.8317506344307243,1.0793765860768105,16.190648791152157,15.0,"SURGE (high demand - raise price, relieve congestion)"
2018-06-28 10:00:00-07:00,caltech,0.20428811728394958,0.9042881172839495,13.564321759259244,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 11:00:00-07:00,caltech,0.06748672839506173,0.7674867283950617,11.512300925925926,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 12:00:00-07:00,caltech,0.18749075788751757,0.8874907578875175,13.312361368312763,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 13:00:00-07:00,caltech,0.1565821673525373,0.8565821673525373,12.84873251028806,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 14:00:00-07:00,caltech,0.07569046639231793,0.7756904663923179,11.635356995884768,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 15:00:00-07:00,caltech,0.03388019547325104,0.733880195473251,11.008202932098765,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 16:00:00-07:00,caltech,0.1897041323731131,0.8897041323731131,13.345561985596696,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 17:00:00-07:00,caltech,0.007073371056241425,0.7070733710562414,10.60610056584362,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 18:00:00-07:00,caltech,0.10744228395061742,0.8074422839506175,12.111634259259262,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 19:00:00-07:00,caltech,0.1268644547325103,0.8268644547325102,12.402966820987654,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 20:00:00-07:00,caltech,0.20183110425240072,0.9018311042524008,13.527466563786012,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 21:00:00-07:00,caltech,0.04465433813443073,0.7446543381344307,11.16981507201646,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 22:00:00-07:00,caltech,0.10444463305898456,0.8044446330589845,12.066669495884767,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-28 23:00:00-07:00,caltech,0.020037911522633754,0.7200379115226337,10.800568672839507,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 00:00:00-07:00,caltech,0.001394735939643347,0.7013947359396433,10.520921039094649,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 01:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 02:00:00-07:00,caltech,0.08148957475994528,0.7814895747599453,11.72234362139918,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 03:00:00-07:00,caltech,0.05415730452674898,0.7541573045267489,11.312359567901233,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 04:00:00-07:00,caltech,0.00022649176954732508,0.7002264917695473,10.50339737654321,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 05:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 06:00:00-07:00,caltech,0.09098162437128508,0.790981624371285,11.864724365569275,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 07:00:00-07:00,caltech,0.19065994513031487,0.8906599451303149,13.359899176954723,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 08:00:00-07:00,caltech,0.7948132201646075,1.0,15.0,15.0,HOLD (balanced demand)
2018-06-29 09:00:00-07:00,caltech,0.6115846193415667,1.0,15.0,15.0,HOLD (balanced demand)
2018-06-29 10:00:00-07:00,caltech,0.16141858710562446,0.8614185871056245,12.921278806584366,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 11:00:00-07:00,caltech,0.15689391289437643,0.8568939128943764,12.853408693415647,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 12:00:00-07:00,caltech,0.1480722736625517,0.8480722736625517,12.721084104938274,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 13:00:00-07:00,caltech,0.06166953017832646,0.7616695301783264,11.425042952674897,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 14:00:00-07:00,caltech,0.14389663923182458,0.8438966392318246,12.65844958847737,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 15:00:00-07:00,caltech,0.049352966392318474,0.7493529663923184,11.240294495884775,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 16:00:00-07:00,caltech,0.07286466049382723,0.7728646604938272,11.592969907407408,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 17:00:00-07:00,caltech,0.23412446844993157,0.9341244684499316,14.011867026748973,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 18:00:00-07:00,caltech,0.11194192386831302,0.811941923868313,12.179128858024695,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 19:00:00-07:00,caltech,0.09725039437585761,0.7972503943758575,11.958755915637862,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 20:00:00-07:00,caltech,0.1010568758573392,0.8010568758573392,12.015853137860088,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 21:00:00-07:00,caltech,0.14272295953360806,0.8427229595336081,12.640844393004121,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 22:00:00-07:00,caltech,0.09655207475994511,0.796552074759945,11.948281121399177,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-29 23:00:00-07:00,caltech,0.004302709190672154,0.7043027091906721,10.56454063786008,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 00:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 01:00:00-07:00,caltech,0.11439453017832683,0.8143945301783269,12.215917952674904,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 02:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 03:00:00-07:00,caltech,0.0630094192958391,0.7630094192958391,11.445141289437586,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 04:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 05:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 06:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 07:00:00-07:00,caltech,0.11450043667123919,0.8145004366712392,12.217506550068588,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 08:00:00-07:00,caltech,0.03533401920438965,0.7353340192043896,11.030010288065844,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 09:00:00-07:00,caltech,0.07249631344307272,0.7724963134430727,11.58744470164609,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 10:00:00-07:00,caltech,0.38789878257887445,1.0,15.0,15.0,HOLD (balanced demand)
2018-06-30 11:00:00-07:00,caltech,0.095934327846365,0.795934327846365,11.939014917695475,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 12:00:00-07:00,caltech,0.16286520919067254,0.8628652091906726,12.942978137860088,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 13:00:00-07:00,caltech,0.07352570301783283,0.7735257030178329,11.602885545267492,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 14:00:00-07:00,caltech,0.07316985596707842,0.7731698559670784,11.597547839506177,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 15:00:00-07:00,caltech,0.030583007544581663,0.7305830075445816,10.958745113168725,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 16:00:00-07:00,caltech,0.13139674211248312,0.831396742112483,12.470951131687245,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 17:00:00-07:00,caltech,0.0475291323731138,0.7475291323731138,11.212936985596707,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 18:00:00-07:00,caltech,0.15643117283950625,0.8564311728395062,12.846467592592592,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 19:00:00-07:00,caltech,0.010440363511659806,0.7104403635116597,10.656605452674896,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 20:00:00-07:00,caltech,0.0572589506172838,0.7572589506172838,11.358884259259256,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 21:00:00-07:00,caltech,0.05474849108367606,0.754748491083676,11.32122736625514,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 22:00:00-07:00,caltech,0.15569381001371735,0.8556938100137174,12.83540715020576,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-06-30 23:00:00-07:00,caltech,0.0897735768175582,0.7897735768175582,11.846603652263374,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 00:00:00-07:00,caltech,0.0004545610425240055,0.700454561042524,10.506818415637861,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 01:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 02:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 03:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 04:00:00-07:00,caltech,0.05837783779149531,0.7583778377914953,11.375667566872428,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 05:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 06:00:00-07:00,caltech,0.004454809099222681,0.7044548090992226,10.566822136488339,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 07:00:00-07:00,caltech,0.10297823845450434,0.8029782384545043,12.044673576817566,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 08:00:00-07:00,caltech,0.022261368312757226,0.7222613683127572,10.833920524691358,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 09:00:00-07:00,caltech,0.04579866255144019,0.7457986625514401,11.186979938271602,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 10:00:00-07:00,caltech,0.2802501028806591,0.9802501028806592,14.703751543209888,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 11:00:00-07:00,caltech,0.062262568587105376,0.7622625685871054,11.43393852880658,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 12:00:00-07:00,caltech,0.14190953360768124,0.8419095336076812,12.628643004115217,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 13:00:00-07:00,caltech,0.2634906207133061,0.963490620713306,14.45235931069959,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 14:00:00-07:00,caltech,0.127180332647462,0.827180332647462,12.407704989711931,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 15:00:00-07:00,caltech,0.3257227709190686,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-01 16:00:00-07:00,caltech,0.06650080589849106,0.766500805898491,11.497512088477365,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 17:00:00-07:00,caltech,0.16488665980795675,0.8648866598079568,12.973299897119352,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 18:00:00-07:00,caltech,0.1767280349794233,0.8767280349794233,13.15092052469135,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 19:00:00-07:00,caltech,0.0753213134430725,0.7753213134430724,11.629819701646086,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 20:00:00-07:00,caltech,0.21456834705075367,0.9145683470507536,13.718525205761305,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 21:00:00-07:00,caltech,0.09836418038408747,0.7983641803840874,11.975462705761311,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 22:00:00-07:00,caltech,0.08914799382716072,0.7891479938271607,11.83721990740741,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-01 23:00:00-07:00,caltech,0.038390414951988965,0.7383904149519889,11.075856224279834,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 00:00:00-07:00,caltech,0.08226562071330616,0.7822656207133061,11.733984310699592,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 01:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 02:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 03:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 04:00:00-07:00,caltech,0.04697482955287729,0.7469748295528773,11.20462244329316,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 05:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 06:00:00-07:00,caltech,0.06296321502057606,0.7629632150205761,11.44444822530864,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 07:00:00-07:00,caltech,0.4813241255144023,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-02 08:00:00-07:00,caltech,0.9519708333333333,1.3799270833333332,20.69890625,15.0,"SURGE (high demand - raise price, relieve congestion)"
2018-07-02 09:00:00-07:00,caltech,0.48095483539094686,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-02 10:00:00-07:00,caltech,0.3335716392318228,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-02 11:00:00-07:00,caltech,0.1582436385459528,0.8582436385459529,12.873654578189292,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 12:00:00-07:00,caltech,0.16899723936899919,0.8689972393689992,13.034958590534988,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 13:00:00-07:00,caltech,0.012914866255144037,0.712914866255144,10.69372299382716,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 14:00:00-07:00,caltech,0.14481646090535014,0.8448164609053501,12.672246913580253,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 15:00:00-07:00,caltech,0.030293878600823144,0.7302938786008231,10.954408179012345,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 16:00:00-07:00,caltech,0.3009804698216737,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-02 17:00:00-07:00,caltech,0.4129248971193402,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-02 18:00:00-07:00,caltech,0.18879422153635073,0.8887942215363507,13.33191332304526,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 19:00:00-07:00,caltech,0.1407071844993137,0.8407071844993137,12.610607767489705,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 20:00:00-07:00,caltech,0.07214579903978093,0.7721457990397809,11.582186985596714,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 21:00:00-07:00,caltech,0.1631579561042518,0.8631579561042517,12.947369341563777,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 22:00:00-07:00,caltech,0.057044255829904196,0.7570442558299042,11.355663837448564,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-02 23:00:00-07:00,caltech,0.0011059670781893,0.7011059670781893,10.516589506172838,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 00:00:00-07:00,caltech,0.01217621742112486,0.7121762174211248,10.682643261316873,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 01:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 02:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 03:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 04:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 05:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 06:00:00-07:00,caltech,0.1075878566529496,0.8075878566529496,12.113817849794245,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 07:00:00-07:00,caltech,0.4307520919067221,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-03 08:00:00-07:00,caltech,0.7127908779149517,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-03 09:00:00-07:00,caltech,0.7924474794238708,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-03 10:00:00-07:00,caltech,0.27919418724279843,0.9791941872427985,14.687912808641977,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 11:00:00-07:00,caltech,0.09909903978052097,0.7990990397805209,11.986485596707814,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 12:00:00-07:00,caltech,0.21057548010973998,0.91057548010974,13.6586322016461,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 13:00:00-07:00,caltech,0.04470456104252416,0.7447045610425241,11.170568415637861,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 14:00:00-07:00,caltech,0.027022050754458165,0.7270220507544581,10.905330761316872,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 15:00:00-07:00,caltech,0.08122470850480132,0.7812247085048013,11.71837062757202,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 16:00:00-07:00,caltech,0.18063211591220824,0.8806321159122082,13.209481738683124,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 17:00:00-07:00,caltech,0.08750617283950589,0.7875061728395059,11.812592592592587,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 18:00:00-07:00,caltech,0.28142882373113937,0.9814288237311394,14.72143235596709,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 19:00:00-07:00,caltech,0.0933493655692733,0.7933493655692733,11.900240483539099,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 20:00:00-07:00,caltech,0.09213252743484253,0.7921325274348425,11.881987911522637,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 21:00:00-07:00,caltech,0.0013012174211248285,0.7013012174211248,10.519518261316872,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 22:00:00-07:00,caltech,0.05819681069958853,0.7581968106995884,11.372952160493826,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-03 23:00:00-07:00,caltech,0.00046081961591220856,0.7004608196159121,10.506912294238681,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 00:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 01:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 02:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 03:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 04:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 05:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 06:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 07:00:00-07:00,caltech,6.973593964334705e-05,0.7000697359396433,10.50104603909465,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 08:00:00-07:00,caltech,0.030765420667581173,0.7307654206675811,10.961481310013717,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 09:00:00-07:00,caltech,0.08344818244170114,0.7834481824417011,11.751722736625517,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 10:00:00-07:00,caltech,0.1382834705075448,0.8382834705075448,12.574252057613172,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 11:00:00-07:00,caltech,0.01613545953360769,0.7161354595336077,10.742031893004116,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 12:00:00-07:00,caltech,0.042429303840878015,0.742429303840878,11.136439557613171,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 13:00:00-07:00,caltech,0.11670054869684438,0.8167005486968444,12.250508230452667,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 14:00:00-07:00,caltech,0.11832587448559669,0.8183258744855967,12.27488811728395,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 15:00:00-07:00,caltech,0.1272413580246917,0.8272413580246917,12.408620370370375,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 16:00:00-07:00,caltech,0.006179972565157751,0.7061799725651577,10.592699588477366,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 17:00:00-07:00,caltech,0.06916265432098802,0.769162654320988,11.53743981481482,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 18:00:00-07:00,caltech,0.046428823731138595,0.7464288237311385,11.196432355967078,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 19:00:00-07:00,caltech,0.03807923525377219,0.7380792352537722,11.071188528806582,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 20:00:00-07:00,caltech,0.008274828532235939,0.7082748285322359,10.624122427983538,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 21:00:00-07:00,caltech,0.21906488340192046,0.9190648834019204,13.785973251028805,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 22:00:00-07:00,caltech,0.0077736282578875215,0.7077736282578875,10.616604423868312,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-04 23:00:00-07:00,caltech,0.021582355967078203,0.7215823559670782,10.823735339506174,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 00:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 01:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 02:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 03:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 04:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 05:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 06:00:00-07:00,caltech,0.14700073853615506,0.8470007385361551,12.705011078042327,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 07:00:00-07:00,caltech,0.431608882030177,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-05 08:00:00-07:00,caltech,0.7238176954732531,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-05 09:00:00-07:00,caltech,0.45903840877914975,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-05 10:00:00-07:00,caltech,0.3797881344307262,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-05 11:00:00-07:00,caltech,0.0560873113854594,0.7560873113854594,11.341309670781891,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 12:00:00-07:00,caltech,0.20869636488340168,0.9086963648834017,13.630445473251026,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 13:00:00-07:00,caltech,0.11793868312757219,0.8179386831275721,12.269080246913582,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 14:00:00-07:00,caltech,0.11177942386831319,0.8117794238683131,12.176691358024698,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 15:00:00-07:00,caltech,0.04323986625514394,0.7432398662551439,11.14859799382716,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 16:00:00-07:00,caltech,0.17279734224965743,0.8727973422496574,13.09196013374486,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 17:00:00-07:00,caltech,0.21946640946502,0.91946640946502,13.7919961419753,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 18:00:00-07:00,caltech,0.16781606652949274,0.8678160665294927,13.017240997942391,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 19:00:00-07:00,caltech,0.22182962962963007,0.92182962962963,13.827444444444449,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 20:00:00-07:00,caltech,0.13781241426611784,0.8378124142661179,12.567186213991768,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 21:00:00-07:00,caltech,0.021796844993141277,0.7217968449931412,10.826952674897118,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 22:00:00-07:00,caltech,0.1004874142661179,0.8004874142661179,12.007311213991768,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-05 23:00:00-07:00,caltech,0.0029787208504801106,0.7029787208504801,10.544680812757202,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-06 00:00:00-07:00,caltech,0.13042534293552818,0.8304253429355282,12.456380144032922,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-06 01:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-06 02:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-06 03:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-06 04:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-06 05:00:00-07:00,caltech,0.0,0.7,10.5,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-06 06:00:00-07:00,caltech,0.10160003429355269,0.8016000342935526,12.024000514403289,15.0,DISCOUNT (low demand - attract off-peak sessions)
2018-07-06 07:00:00-07:00,caltech,0.4726853223593983,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-06 08:00:00-07:00,caltech,0.5681238683127576,1.0,15.0,15.0,HOLD (balanced demand)
2018-07-06 09:00:00-07:00,caltech,0.8980248628257882,1.2450621570644704,18.675932355967056,15.0,"SURGE (high demand - raise price, relieve congestion)"
