hour,dow,total_occupancy,total_volume,mean_price,is_weekend,occupancy_rate
19,2,4919,7402.476666793998,0.9749071140364373,0,0.5164304461942257
19,2,4951,7300.286111218001,0.9749071140364373,0,0.5197900262467191
19,2,5002,7297.6969444640035,0.9749071140364373,0,0.5251443569553805
19,2,5034,7320.138333468005,0.9749071140364373,0,0.528503937007874
19,2,5069,7236.926944571006,0.9749071140364373,0,0.5321784776902887
20,2,5129,7299.037916775006,0.9749071140364373,0,0.538477690288714
20,2,5162,7349.916666725003,0.9749071140364373,0,0.5419422572178477
20,2,5203,7474.603888847003,0.9749071140364373,0,0.546246719160105
20,2,5244,7759.530555490003,0.9749071140364373,0,0.5505511811023622
20,2,5277,7962.324999951002,0.9749071140364373,0,0.5540157480314961
20,2,5322,8170.061805699002,0.9749071140364373,0,0.5587401574803149
20,2,5341,8245.124999815,0.9749071140364373,0,0.560734908136483
20,2,5362,8176.773055308998,0.9749071140364373,0,0.5629396325459317
20,2,5385,8161.563333170995,0.9749071140364373,0,0.5653543307086614
20,2,5392,8128.424999955997,0.9749071140364373,0,0.5660892388451444
20,2,5401,8097.276666632997,0.9749071140364373,0,0.5670341207349081
20,2,5407,7808.310000090998,0.9749071140364373,0,0.5676640419947506
21,2,5424,7667.740277722,0.9589707281255062,0,0.5694488188976378
21,2,5439,7664.916666657,0.9589707281255062,0,0.5710236220472441
21,2,5481,7698.976110980003,0.9589707281255062,0,0.5754330708661417
21,2,5504,7722.774166617002,0.9589707281255062,0,0.5778477690288714
21,2,5528,7726.249999957002,0.9589707281255062,0,0.5803674540682414
21,2,5562,7600.580333371003,0.9589707281255062,0,0.5839370078740157
21,2,5578,7542.033750063001,0.9589707281255062,0,0.5856167979002624
21,2,5600,7542.316666720002,0.9589707281255062,0,0.5879265091863517
21,2,5606,7466.0111111880005,0.9589707281255062,0,0.5885564304461942
21,2,5618,7431.451111155003,0.9589707281255062,0,0.5898162729658792
21,2,5633,7431.816666715003,0.9589707281255062,0,0.5913910761154856
21,2,5657,7427.9258332260015,0.9589707281255062,0,0.5939107611548556
22,2,5672,7426.066666712001,0.9589707281255062,0,0.595485564304462
22,2,5682,7426.066666712001,0.9589707281255062,0,0.5965354330708661
22,2,5696,7353.391666777001,0.9589707281255062,0,0.598005249343832
22,2,5712,7319.191666845999,0.9589707281255062,0,0.5996850393700788
22,2,5723,7319.191666845999,0.9589707281255062,0,0.6008398950131234
22,2,5738,7333.684027790002,0.9589707281255062,0,0.6024146981627296
22,2,5747,7340.399999972003,0.9589707281255062,0,0.6033595800524935
22,2,5762,7340.399999972003,0.9589707281255062,0,0.6049343832020997
22,2,5785,7427.100000050003,0.9589707281255062,0,0.6073490813648293
22,2,5793,7467.900000057002,0.9589707281255062,0,0.6081889763779528
22,2,5800,7469.107500057003,0.9589707281255062,0,0.6089238845144357
22,2,5815,7367.918750290004,0.9589707281255062,0,0.610498687664042
23,2,5841,7320.774999904004,0.9379849311497974,0,0.6132283464566929
23,2,5861,7321.177499904004,0.9379849311497974,0,0.6153280839895013
23,2,5911,7563.153889007003,0.9379849311497974,0,0.6205774278215224
23,2,5919,7678.691666599001,0.9379849311497974,0,0.6214173228346457
23,2,5950,7699.116805543002,0.9379849311497974,0,0.6246719160104987
23,2,5942,7719.833333230001,0.9379849311497974,0,0.6238320209973753
23,2,5948,7724.48333323,0.9379849311497974,0,0.6244619422572179
23,2,5970,8021.906527787,0.9379849311497974,0,0.6267716535433071
23,2,5975,8163.628333236001,0.9379849311497974,0,0.6272965879265092
23,2,5993,8163.840277683001,0.9379849311497974,0,0.6291863517060368
23,2,6050,8482.763194165002,0.9379849311497974,0,0.6351706036745407
23,2,6088,8635.066666609999,0.9379849311497974,0,0.6391601049868766
0,3,6152,9874.65666664,0.9074143824534415,0,0.6458792650918636
0,3,6220,10513.23333343799,0.9074143824534415,0,0.6530183727034121
0,3,6286,10513.23333343799,0.9074143824534415,0,0.6599475065616798
0,3,6380,12018.004305596996,0.9074143824534415,0,0.6698162729658793
0,3,6429,12673.19166678999,0.9074143824534415,0,0.6749606299212598
0,3,6492,13186.005416789989,0.9074143824534415,0,0.6815748031496063
0,3,6509,13416.399999973995,0.9074143824534415,0,0.6833595800524934
0,3,6524,13416.399999973995,0.9074143824534415,0,0.6849343832020998
0,3,6552,13900.385833766995,0.9074143824534415,0,0.6878740157480315
0,3,6566,14131.64999999599,0.9074143824534415,0,0.6893438320209974
0,3,6576,14131.64999999599,0.9074143824534415,0,0.6903937007874016
0,3,6578,14127.969999995996,0.9074143824534415,0,0.6906036745406824
1,3,6569,14086.094444365994,0.9074143824534415,0,0.6896587926509187
1,3,6562,14065.983333265995,0.9074143824534415,0,0.6889238845144356
1,3,6545,13638.093333221992,0.9074245039109314,0,0.6871391076115485
1,3,6532,13434.433333158995,0.9074245039109314,0,0.6857742782152231
1,3,6525,13440.199999858996,0.9074245039109314,0,0.6850393700787402
1,3,6511,13314.398749888996,0.9074245039109314,0,0.6835695538057743
1,3,6507,13233.225000493,0.9074245039109314,0,0.6831496062992126
1,3,6487,12972.696666409998,0.9074245039109314,0,0.6810498687664042
1,3,6471,12859.985000240002,0.9074245039109314,0,0.6793700787401575
1,3,6456,12553.256944648005,0.9074245039109314,0,0.6777952755905512
1,3,6437,12423.946666774005,0.9074245039109314,0,0.6758005249343833
1,3,6421,12429.865416790002,0.9074245039109314,0,0.6741207349081365
2,3,6414,11927.941666890998,0.9074245039109314,0,0.6733858267716536
2,3,6399,11677.025000153004,0.9074245039109314,0,0.6718110236220473
2,3,6381,11677.025000153004,0.9074245039109314,0,0.6699212598425197
2,3,6364,11507.055000156006,0.9074245039109314,0,0.6681364829396326
2,3,6357,11430.691666772998,0.9074245039109314,0,0.6674015748031497
2,3,6348,11328.772916773003,0.9074245039109314,0,0.6664566929133858
2,3,6344,11265.586666778,0.9074245039109314,0,0.6660367454068241
2,3,6345,11231.547221963003,0.9074245039109314,0,0.6661417322834645
2,3,6405,11219.566666784001,0.9074245039109314,0,0.6724409448818898
2,3,6409,11225.231666718002,0.9074245039109314,0,0.6728608923884515
2,3,6472,11222.976389214,0.9074245039109314,0,0.6794750656167979
2,3,6417,11232.063889017,0.9074245039109314,0,0.6737007874015748
3,3,6420,11212.460000196997,0.9074245039109314,0,0.6740157480314961
3,3,6363,11126.531666784,0.9074245039109314,0,0.6680314960629922
3,3,6360,11086.691666751003,0.9074245039109314,0,0.6677165354330709
3,3,6362,11087.496666751003,0.9074245039109314,0,0.6679265091863517
3,3,6354,11078.328611416002,0.9074245039109314,0,0.6670866141732283
3,3,6353,11073.775000165,0.9074245039109314,0,0.6669816272965879
3,3,6350,11069.561111314002,0.9074245039109314,0,0.6666666666666666
3,3,6350,11075.619444422,0.9074245039109314,0,0.6666666666666666
3,3,6353,11079.275000199,0.9074245039109314,0,0.6669816272965879
3,3,6361,11065.812777939,0.9074245039109314,0,0.6678215223097113
3,3,6373,11188.182639094002,0.9074245039109314,0,0.6690813648293963
3,3,6375,11247.247500062,0.9074245039109314,0,0.6692913385826772
4,3,6370,11152.099444275998,0.9074245039109314,0,0.6687664041994751
4,3,6370,11103.900000211997,0.9074245039109314,0,0.6687664041994751
4,3,6363,11089.436111349998,0.9074245039109314,0,0.6680314960629922
4,3,6363,11176.291666215997,0.9074245039109314,0,0.6680314960629922
4,3,6366,11218.983333584998,0.9074245039109314,0,0.6683464566929134
4,3,6371,11219.387778008997,0.9074245039109314,0,0.6688713910761155
4,3,6371,11122.863333564,0.9074245039109314,0,0.6688713910761155
4,3,6376,11089.100000163999,0.9074245039109314,0,0.6693963254593176
4,3,6374,11095.233333564,0.9074245039109314,0,0.6691863517060368
4,3,6370,11217.517221913,0.9074245039109314,0,0.6687664041994751
4,3,6363,11273.316666709998,0.9074245039109314,0,0.6680314960629922
4,3,6349,11400.075000305998,0.9074245039109314,0,0.6665616797900262
5,3,6345,11458.816666895997,0.9074245039109314,0,0.6661417322834645
5,3,6349,11458.816666895997,0.9074245039109314,0,0.6665616797900262
5,3,6351,11610.570000036003,0.9074245039109314,0,0.6667716535433071
5,3,6360,11679.816666812,0.9074245039109314,0,0.6677165354330709
5,3,6369,11763.303888965998,0.9074245039109314,0,0.6686614173228347
5,3,6373,12043.142222067001,0.9074245039109314,0,0.6690813648293963
5,3,6390,12221.044166739002,0.9074245039109314,0,0.6708661417322834
5,3,6389,12354.142222094,0.9074245039109314,0,0.670761154855643
5,3,6394,12398.191666775,0.9074245039109314,0,0.6712860892388451
5,3,6376,12586.325000093997,0.9074245039109314,0,0.6693963254593176
5,3,6376,12701.135555529996,0.9074245039109314,0,0.6693963254593176
5,3,6375,12713.691666617999,0.9074245039109314,0,0.6692913385826772
6,3,6374,12839.232916631998,0.9074245039109314,0,0.6691863517060368
6,3,6370,12901.066666632003,0.9074245039109314,0,0.6687664041994751
6,3,6365,12901.066666635,0.9074245039109314,0,0.668241469816273
6,3,6353,12777.466667078997,0.9074245039109314,0,0.6669816272965879
6,3,6348,12721.066666390998,0.9074245039109314,0,0.6664566929133858
6,3,6332,12753.610416843,0.9074245039109314,0,0.6647769028871391
6,3,6301,12954.070139046995,0.9074245039109314,0,0.6615223097112861
6,3,6280,13062.470833248997,0.9074245039109314,0,0.6593175853018373
6,3,6269,12936.288888918996,0.9074245039109314,0,0.6581627296587926
6,3,6237,12868.316666566989,0.9074245039109314,0,0.6548031496062993
6,3,6215,12855.346388991999,0.9074245039109314,0,0.65249343832021
6,3,6125,12980.843888810996,0.9074245039109314,0,0.6430446194225722
7,3,6063,13048.941666643996,0.9284103008866398,0,0.6365354330708661
7,3,5903,12854.779444836995,0.9284103008866398,0,0.6197375328083989
7,3,5834,12629.563055582994,0.9284103008866398,0,0.61249343832021
7,3,5708,12363.973889002988,0.9284103008866398,0,0.5992650918635171
7,3,5633,12267.564583125995,0.9284103008866398,0,0.5913910761154856
7,3,5496,11930.364583493996,0.9284103008866398,0,0.577007874015748
7,3,5407,11549.015972508992,0.9284103008866398,0,0.5676640419947506
7,3,5298,11196.094444548993,0.9284103008866398,0,0.5562204724409449
7,3,5189,11070.125000102997,0.9284103008866398,0,0.5447769028871391
7,3,5102,10934.380000044996,0.9284103008866398,0,0.5356430446194226
7,3,4951,10279.346666623991,0.9284103008866398,0,0.5197900262467191
7,3,4855,10017.874999800997,0.9284103008866398,0,0.5097112860892389
8,3,4722,9190.201666492996,0.958980849582996,0,0.495748031496063
8,3,4654,8782.541666492996,0.958980849582996,0,0.48860892388451443
8,3,4586,8782.541666492996,0.958980849582996,0,0.48146981627296587
8,3,4516,7768.385416493,0.958980849582996,0,0.4741207349081365
8,3,4483,7312.749999942,0.958980849582996,0,0.4706561679790026
8,3,4413,6887.746944478998,0.958980849582996,0,0.46330708661417325
8,3,4400,6684.666666750999,0.958980849582996,0,0.46194225721784776
8,3,4387,6684.666666750999,0.958980849582996,0,0.46057742782152233
8,3,5048,6188.585416640997,0.958980849582996,0,0.5299737532808398
8,3,5045,5951.5416666870005,0.958980849582996,0,0.5296587926509186
8,3,5727,5950.106666464997,0.958980849582996,0,0.601259842519685
8,3,5033,5877.755000069001,0.958980849582996,0,0.5283989501312336
9,3,5020,5846.666666647,0.9749172354939272,0,0.5270341207349082
9,3,4331,5793.67986112,0.9749172354939272,0,0.4546981627296588
9,3,4321,5769.124999889998,0.9749172354939272,0,0.45364829396325457
9,3,4317,5769.124999889998,0.9749172354939272,0,0.4532283464566929
9,3,4319,5596.828750035998,0.9749172354939272,0,0.45343832020997377
9,3,4319,5514.500000031996,0.9749172354939272,0,0.45343832020997377
9,3,4319,5661.606666660996,0.9749172354939272,0,0.45343832020997377
9,3,4320,5647.803888964999,0.9749172354939272,0,0.45354330708661417
9,3,4316,5610.706111227998,0.9749172354939272,0,0.4531233595800525
9,3,4291,5499.900555660997,0.9749172354939272,0,0.450498687664042
9,3,4275,5475.560416767996,0.9749172354939272,0,0.44881889763779526
9,3,4268,5480.524444477998,0.9749172354939272,0,0.44808398950131234
10,3,4255,5458.236111077997,0.999090442263158,0,0.44671916010498686
10,3,4248,5448.749999998997,0.999090442263158,0,0.44598425196850394
10,3,4235,5462.4166666289975,0.999090442263158,0,0.44461942257217846
10,3,4201,5342.346111054999,0.999090442263158,0,0.4410498687664042
10,3,4187,5291.101388838998,0.999090442263158,0,0.43958005249343834
10,3,4172,5278.993055594001,0.999090442263158,0,0.438005249343832
10,3,4162,5258.071944373999,0.999090442263158,0,0.43695538057742783
10,3,4171,5065.849166795,0.999090442263158,0,0.4379002624671916
10,3,4155,4971.666666626,0.999090442263158,0,0.43622047244094486
10,3,4152,4958.463333295999,0.999090442263158,0,0.4359055118110236
10,3,4137,4993.0500001,0.999090442263158,0,0.4343307086614173
10,3,4148,5016.000000069999,0.999090442263158,0,0.43548556430446195
11,3,4146,5021.111111170999,0.999090442263158,0,0.4352755905511811
11,3,4157,5117.707916676999,0.999090442263158,0,0.4364304461942257
11,3,4155,5159.563610970996,0.999090442263158,0,0.43622047244094486
11,3,4157,5171.247916602998,0.999090442263158,0,0.4364304461942257
11,3,4152,5176.551666479996,0.999090442263158,0,0.4359055118110236
11,3,4157,5296.611666507996,0.999090442263158,0,0.4364304461942257
11,3,4162,5355.791666501999,0.9831540563481782,0,0.43695538057742783
11,3,4163,5356.389583179999,0.9831540563481782,0,0.43706036745406823
11,3,4181,5525.733333334001,0.9831540563481782,0,0.4389501312335958
11,3,4195,5631.133333307,0.9831540563481782,0,0.44041994750656166
11,3,4209,5635.043888866001,0.9831540563481782,0,0.44188976377952754
11,3,4241,6112.443611341001,0.9831540563481782,0,0.44524934383202097
12,3,4273,6390.758333329998,0.958980849582996,0,0.44860892388451445
12,3,4327,7447.252083415999,0.958980849582996,0,0.45427821522309714
12,3,4371,7923.083333320001,0.958980849582996,0,0.4588976377952756
12,3,4423,7943.883611101001,0.958980849582996,0,0.4643569553805774
12,3,4488,9007.379722264,0.958980849582996,0,0.47118110236220473
12,3,4520,9477.286111107,0.958980849582996,0,0.47454068241469816
12,3,4564,9717.693750057004,0.958980849582996,0,0.47916010498687667
12,3,4575,9838.625000057002,0.958980849582996,0,0.48031496062992124
12,3,4580,9869.773611162002,0.958980849582996,0,0.48083989501312335
12,3,4574,9936.170694459,0.958980849582996,0,0.48020997375328084
12,3,4576,9976.801388888005,0.958980849582996,0,0.4804199475065617
12,3,4575,9991.583333338003,0.958980849582996,0,0.48031496062992124
13,3,4578,10025.468611070002,0.958980849582996,0,0.4806299212598425
13,3,4573,10008.635555644001,0.958980849582996,0,0.48010498687664044
13,3,4573,9993.583333375002,0.958980849582996,0,0.48010498687664044
13,3,4559,9941.137500240999,0.958980849582996,0,0.47863517060367455
13,3,4545,9916.833333292005,0.958980849582996,0,0.47716535433070867
13,3,4516,9618.705277763002,0.958980849582996,0,0.4741207349081365
13,3,4497,9476.249999944004,0.958980849582996,0,0.4721259842519685
13,3,4475,9476.249999944004,0.958980849582996,0,0.46981627296587924
13,3,4453,9130.783472228004,0.958980849582996,0,0.46750656167979004
13,3,4414,8965.708333337008,0.958980849582996,0,0.46341207349081365
13,3,4380,8965.708333337008,0.958980849582996,0,0.45984251968503936
13,3,4324,8095.910416714001,0.958980849582996,0,0.4539632545931759
14,3,4273,7692.833333510001,0.999090442263158,0,0.44860892388451445
14,3,4227,7672.23333351,0.999090442263158,0,0.44377952755905514
14,3,4171,6760.218333294003,0.999090442263158,0,0.4379002624671916
14,3,4136,6308.392222257999,0.999090442263158,0,0.4342257217847769
14,3,4090,6128.081666678,0.999090442263158,0,0.4293963254593176
14,3,4068,5904.441111087999,0.999090442263158,0,0.42708661417322835
14,3,4043,5814.774999902999,0.999090442263158,0,0.42446194225721784
14,3,4029,5761.091666761,0.999090442263158,0,0.42299212598425195
14,3,4088,5693.710416705,0.999090442263158,0,0.42918635170603675
14,3,4066,5605.863611176001,0.999090442263158,0,0.4268766404199475
14,3,4122,5551.747916687002,0.999090442263158,0,0.43275590551181103
14,3,4039,5466.319444391999,0.999090442263158,0,0.4240419947506562
15,3,4034,5504.691388875999,0.999090442263158,0,0.42351706036745407
15,3,3951,5490.729861100001,0.999090442263158,0,0.4148031496062992
15,3,3951,5471.083333228002,0.999090442263158,0,0.4148031496062992
15,3,3944,5410.522916625999,0.999090442263158,0,0.4140682414698163
15,3,3957,5516.099999991003,0.999090442263158,0,0.41543307086614173
15,3,3950,5554.361805493,0.999090442263158,0,0.4146981627296588
15,3,3960,5494.0087499500005,0.999090442263158,0,0.415748031496063
15,3,3958,5470.1249999400015,0.999090442263158,0,0.41553805774278213
15,3,3974,5546.8702777359995,0.999090442263158,0,0.41721784776902887
15,3,3977,5791.417361155002,0.999090442263158,0,0.41753280839895013
15,3,3986,5883.659444368002,0.999090442263158,0,0.4184776902887139
15,3,3991,5973.749999988001,0.999090442263158,0,0.419002624671916
16,3,3995,6019.833333299001,0.999090442263158,0,0.41942257217847767
16,3,3992,6033.795555527001,0.999090442263158,0,0.4191076115485564
16,3,4005,6094.891666718002,0.999090442263158,0,0.4204724409448819
16,3,4007,6122.666666711,0.999090442263158,0,0.42068241469816275
16,3,4018,6153.672916722001,0.999090442263158,0,0.4218372703412073
16,3,4035,6313.014166629001,0.999090442263158,0,0.42362204724409447
16,3,4047,6365.266805443999,0.9831540563481782,0,0.42488188976377955
16,3,4055,6338.711666470999,0.9831540563481782,0,0.42572178477690287
16,3,4067,6352.377083389001,0.9831540563481782,0,0.42698162729658795
16,3,4069,6326.942777689002,0.9831540563481782,0,0.42719160104986875
16,3,4073,6309.166666719,0.9831540563481782,0,0.42761154855643047
16,3,4083,6405.939999882002,0.9831540563481782,0,0.42866141732283464
17,3,4091,6460.374999879001,0.9831540563481782,0,0.429501312335958
17,3,4111,6453.674999879001,0.9831540563481782,0,0.4316010498687664
17,3,4121,6634.879444520996,0.9831540563481782,0,0.4326509186351706
17,3,4135,6723.041666624999,0.9831540563481782,0,0.43412073490813646
17,3,4153,6729.643333294,0.9831540563481782,0,0.43601049868766406
17,3,4180,6837.777777792002,0.9831540563481782,0,0.4388451443569554
17,3,4188,6891.083333284003,0.9831540563481782,0,0.43968503937007875
17,3,4190,6879.523610996003,0.9831540563481782,0,0.4398950131233596
17,3,4192,6868.664583378,0.9831540563481782,0,0.4401049868766404
17,3,4201,6865.875000054001,0.9831540563481782,0,0.4410498687664042
17,3,4198,6849.8166666900015,0.9831540563481782,0,0.4407349081364829
17,3,4216,6737.821250067004,0.9831540563481782,0,0.4426246719160105
18,3,4211,6666.116666688001,0.9831540563481782,0,0.4420997375328084
18,3,4221,6664.234166688,0.9831540563481782,0,0.4431496062992126
18,3,4225,6537.830000021998,0.9831540563481782,0,0.4435695538057743
18,3,4240,6477.345555696999,0.9831540563481782,0,0.44514435695538057
18,3,4283,6478.478749919,0.9831540563481782,0,0.4496587926509186
18,3,4300,6478.724444389002,0.9831540563481782,0,0.45144356955380577
18,3,4330,6452.284722290002,0.9831540563481782,0,0.4545931758530184
18,3,4368,6455.244444476001,0.9831540563481782,0,0.45858267716535434
18,3,4402,6462.791666704,0.9831540563481782,0,0.4621522309711286
18,3,4455,6658.096666670999,0.9831540563481782,0,0.46771653543307085
18,3,4497,6754.291666698001,0.9831540563481782,0,0.4721259842519685
18,3,4536,6754.291666698001,0.9831540563481782,0,0.4762204724409449
19,3,4605,6833.541666676002,0.9749172354939272,0,0.48346456692913387
19,3,4660,6873.166666734,0.9749172354939272,0,0.48923884514435695
19,3,4718,6873.166666734,0.9749172354939272,0,0.4953280839895013
19,3,4807,7270.517777703998,0.9749172354939272,0,0.5046719160104987
19,3,4861,7451.833333289,0.9749172354939272,0,0.5103412073490814
19,3,4921,7514.1483332829985,0.9749172354939272,0,0.5166404199475065
19,3,4985,7609.583333366001,0.9749172354939272,0,0.5233595800524934
19,3,5029,7593.288333479996,0.9749172354939272,0,0.5279790026246719
19,3,5090,7627.918055691997,0.9749172354939272,0,0.5343832020997376
19,3,5150,7744.818833321003,0.9749172354939272,0,0.5406824146981627
19,3,5191,7775.025000007002,0.9749172354939272,0,0.5449868766404199
19,3,5241,7667.504027945005,0.9749172354939272,0,0.5502362204724409
20,3,5258,7601.774999959,0.9749172354939272,0,0.5520209973753281
20,3,5269,7591.915277771,0.9749172354939272,0,0.5531758530183727
20,3,5299,7688.659583356,0.9749172354939272,0,0.5563254593175853
20,3,5328,7698.606666738002,0.9749172354939272,0,0.5593700787401574
20,3,5344,7679.691666557999,0.9749172354939272,0,0.5610498687664042
20,3,5376,7755.063333402001,0.9749172354939272,0,0.5644094488188977
20,3,5402,7817.566666665998,0.9749172354939272,0,0.5671391076115485
20,3,5418,7817.566666665998,0.9749172354939272,0,0.5688188976377953
20,3,5433,7750.429166538001,0.9749172354939272,0,0.5703937007874016
20,3,5450,7719.316666611996,0.9749172354939272,0,0.5721784776902887
20,3,5473,7719.316666611996,0.9749172354939272,0,0.5745931758530184
20,3,5495,7804.3733334769995,0.9749172354939272,0,0.5769028871391076
21,3,5516,7844.400000023999,0.958980849582996,0,0.5791076115485564
21,3,5524,7844.400000023999,0.958980849582996,0,0.5799475065616798
21,3,5532,7503.786805527996,0.958980849582996,0,0.5807874015748031
21,3,5534,7345.941666748998,0.958980849582996,0,0.580997375328084
21,3,5543,7190.731666734997,0.958980849582996,0,0.5819422572178478
21,3,5555,7191.747916791998,0.958980849582996,0,0.5832020997375328
21,3,5577,7226.066666792998,0.958980849582996,0,0.585511811023622
21,3,5628,7496.508333425994,0.958980849582996,0,0.5908661417322835
21,3,5651,7623.775000030997,0.958980849582996,0,0.5932808398950131
21,3,5689,7694.097083314998,0.958980849582996,0,0.5972703412073491
21,3,5710,7728.733333314998,0.958980849582996,0,0.5994750656167979
21,3,5730,7728.733333314998,0.958980849582996,0,0.6015748031496063
22,3,5748,7698.650000079994,0.958980849582996,0,0.6034645669291339
22,3,5752,7683.6083332809985,0.958980849582996,0,0.6038845144356956
22,3,5765,7683.6083332809985,0.958980849582996,0,0.605249343832021
22,3,5773,7550.813888773996,0.958980849582996,0,0.6060892388451443
22,3,5787,7489.274999988999,0.958980849582996,0,0.6075590551181103
22,3,5797,7489.274999988999,0.958980849582996,0,0.6086089238845145
22,3,5821,7555.165416609998,0.958980849582996,0,0.6111286089238845
22,3,5843,7586.649999995999,0.958980849582996,0,0.6134383202099738
22,3,5860,7584.277083306,0.958980849582996,0,0.6152230971128609
22,3,5876,7583.108333305999,0.958980849582996,0,0.6169028871391076
22,3,5886,7583.108333305999,0.958980849582996,0,0.6179527559055118
22,3,5911,7652.269999976996,0.958980849582996,0,0.6205774278215224
23,3,5929,7684.8166666889965,0.9379950526072873,0,0.6224671916010499
23,3,5941,7684.8166666889965,0.9379950526072873,0,0.6237270341207349
23,3,5963,7836.431249921002,0.9379950526072873,0,0.6260367454068242
23,3,5975,7906.691666600001,0.9379950526072873,0,0.6272965879265092
23,3,5992,8062.522361050002,0.9379950526072873,0,0.6290813648293964
23,3,6006,8136.983333293001,0.9379950526072873,0,0.6305511811023622
23,3,6015,8136.983333293001,0.9379950526072873,0,0.631496062992126
23,3,6026,8192.856666786998,0.9379950526072873,0,0.6326509186351706
23,3,6043,8219.150000041996,0.9379950526072873,0,0.6344356955380578
23,3,6055,8219.150000041996,0.9379950526072873,0,0.6356955380577428
23,3,6101,8454.883750137,0.9379950526072873,0,0.6405249343832021
23,3,6133,8567.525000009997,0.9379950526072873,0,0.6438845144356955
0,4,6191,9420.245000009994,0.9074245039109314,0,0.64997375328084
0,4,6252,9991.525000031996,0.9074245039109314,0,0.6563779527559055
0,4,6319,10064.308333371997,0.9074245039109314,0,0.6634120734908137
0,4,6404,11599.158750038,0.9074245039109314,0,0.6723359580052494
0,4,6482,12444.133333539005,0.9074245039109314,0,0.680524934383202
0,4,6557,12532.293333539004,0.9074245039109314,0,0.6883989501312336
0,4,6633,13172.431666415001,0.9074245039109314,0,0.6963779527559055
0,4,6652,13489.793333451998,0.9074245039109314,0,0.6983727034120735
0,4,6662,13496.233333451997,0.9074245039109314,0,0.6994225721784777
0,4,6649,13705.730000151005,0.9074245039109314,0,0.6980577427821523
0,4,6644,13804.316666764,0.9074245039109314,0,0.6975328083989502
0,4,6641,13828.116666764,0.9074245039109314,0,0.6972178477690288
1,4,6667,13866.288888660993,0.9074245039109314,0,0.6999475065616798
1,4,6667,13879.774999992,0.9074245039109314,0,0.6999475065616798
1,4,6670,13886.115555540002,0.9074245039109314,0,0.700262467191601
1,4,6649,13752.113888770999,0.9074245039109314,0,0.6980577427821523
1,4,6636,13691.483333384002,0.9074245039109314,0,0.6966929133858267
1,4,6614,13659.168333387,0.9074245039109314,0,0.6943832020997376
1,4,6607,13644.650000109003,0.9074245039109314,0,0.6936482939632546
1,4,6601,13658.583333409002,0.9074245039109314,0,0.693018372703412
1,4,6597,13263.236249988,0.9074245039109314,0,0.6925984251968504
1,4,6583,13065.524999988,0.9074245039109314,0,0.6911286089238845
1,4,6577,13079.058333288001,0.9074245039109314,0,0.690498687664042
1,4,6563,12831.489999988,0.9074245039109314,0,0.6890288713910762
2,4,6553,12724.058333435005,0.907490090955466,0,0.6879790026246719
2,4,6540,12727.358333435008,0.907490090955466,0,0.6866141732283465
2,4,6528,12470.537778196007,0.907490090955466,0,0.6853543307086614
2,4,6515,12350.541666778008,0.907490090955466,0,0.6839895013123359
2,4,6501,12357.513889078007,0.907490090955466,0,0.6825196850393701
2,4,6485,12037.614582880007,0.907490090955466,0,0.6808398950131234
2,4,6478,11888.900000154008,0.907490090955466,0,0.6801049868766404
2,4,6473,11792.056666759008,0.907490090955466,0,0.6795800524934383
2,4,6461,11753.749999981006,0.907490090955466,0,0.6783202099737533
2,4,6459,11756.483333381006,0.907490090955466,0,0.6781102362204724
2,4,6443,11511.737916715007,0.907490090955466,0,0.6764304461942258
2,4,6439,11391.191666715007,0.907490090955466,0,0.676010498687664
3,4,6439,11512.098750216002,0.907490090955466,0,0.676010498687664
3,4,6452,11596.26375029401,0.907490090955466,0,0.6773753280839895
3,4,6451,11608.025000343008,0.907490090955466,0,0.6772703412073491
3,4,6460,11531.77638878601,0.907490090955466,0,0.6782152230971129
3,4,6453,11571.924167004012,0.907490090955466,0,0.6774803149606299
3,4,6455,11607.73333369201,0.907490090955466,0,0.6776902887139108
3,4,6450,11728.643889166007,0.907490090955466,0,0.6771653543307087
3,4,6444,11809.738333542009,0.907490090955466,0,0.6765354330708662
3,4,6439,11814.666666938007,0.907490090955466,0,0.676010498687664
3,4,6441,11740.384445017005,0.907490090955466,0,0.6762204724409449
3,4,6431,11682.153333609007,0.907490090955466,0,0.6751706036745407
3,4,6428,11669.566666972005,0.907490090955466,0,0.6748556430446194
4,4,6440,11758.586944386005,0.907490090955466,0,0.6761154855643045
4,4,6444,11801.775000220003,0.907490090955466,0,0.6765354330708662
4,4,6448,11801.775000220003,0.907490090955466,0,0.6769553805774278
4,4,6456,11874.410000452,0.907490090955466,0,0.6777952755905512
4,4,6450,11921.625000184004,0.907490090955466,0,0.6771653543307087
4,4,6449,11926.275000184001,0.907490090955466,0,0.6770603674540683
4,4,6441,11916.395139334001,0.907490090955466,0,0.6762204724409449
4,4,6444,11911.816666785997,0.907490090955466,0,0.6765354330708662
4,4,6456,12035.520000186001,0.907490090955466,0,0.6777952755905512
4,4,6470,12192.690833516002,0.907490090955466,0,0.679265091863517
4,4,6481,12237.150000166,0.907490090955466,0,0.6804199475065617
4,4,6482,12446.450000199002,0.907490090955466,0,0.680524934383202
5,4,6476,12553.931111260003,0.907490090955466,0,0.6798950131233595
5,4,6473,12561.066666875,0.907490090955466,0,0.6795800524934383
5,4,6461,12535.555555145,0.907490090955466,0,0.6783202099737533
5,4,6462,12469.715555699999,0.907490090955466,0,0.6784251968503937
